Number of Data;Title;Authors;Source;Year;Compounds;T (K);p (kPa)
Dataset 133;Hydrate dissociation pressures of methane + ethane + water existence of a locus of minimum pressures;Holder, G. D.[Gerald D.] and Grigoriou, G. C.;J. Chem. Thermodyn. 12, 1093-104;1980;CH4 + C2H6 + H2O in Hydrate + Aqueous Liquid + Nonpolar Liquid + Vapor;289.2;4030
Dataset 133;Hydrate dissociation pressures of methane + ethane + water existence of a locus of minimum pressures;Holder, G. D.[Gerald D.] and Grigoriou, G. C.;J. Chem. Thermodyn. 12, 1093-104;1980;CH4 + C2H6 + H2O in Hydrate + Aqueous Liquid + Nonpolar Liquid + Vapor;289.7;4290
Dataset 133;Hydrate dissociation pressures of methane + ethane + water existence of a locus of minimum pressures;Holder, G. D.[Gerald D.] and Grigoriou, G. C.;J. Chem. Thermodyn. 12, 1093-104;1980;CH4 + C2H6 + H2O in Hydrate + Aqueous Liquid + Nonpolar Liquid + Vapor;290.1;4550
Dataset 133;Hydrate dissociation pressures of methane + ethane + water existence of a locus of minimum pressures;Holder, G. D.[Gerald D.] and Grigoriou, G. C.;J. Chem. Thermodyn. 12, 1093-104;1980;CH4 + C2H6 + H2O in Hydrate + Aqueous Liquid + Nonpolar Liquid + Vapor;290.7;4850
Dataset 133;Hydrate dissociation pressures of methane + ethane + water existence of a locus of minimum pressures;Holder, G. D.[Gerald D.] and Grigoriou, G. C.;J. Chem. Thermodyn. 12, 1093-104;1980;CH4 + C2H6 + H2O in Hydrate + Aqueous Liquid + Nonpolar Liquid + Vapor;291.2;5170
Dataset 133;Hydrate dissociation pressures of methane + ethane + water existence of a locus of minimum pressures;Holder, G. D.[Gerald D.] and Grigoriou, G. C.;J. Chem. Thermodyn. 12, 1093-104;1980;CH4 + C2H6 + H2O in Hydrate + Aqueous Liquid + Nonpolar Liquid + Vapor;291.7;5580
