Number of Data;Title;Authors;Source;Year;Compounds;T (K);p (kPa);xCH4
Dataset 481;Evidence of structure II hydrate formation from methane + ethane  mixtures;Subramanian, S., Kini, R. A., Dec, S. F.[Steven F.] and Sloan, E. D.[E. Dendy];Chem. Eng. Sci. 55, 1981 - 1999;2000;CH4 + C2H6 + H2O in Hydrate sI + Aqueous Liquid + Vapor;274.2;883;0.581
Dataset 481;Evidence of structure II hydrate formation from methane + ethane  mixtures;Subramanian, S., Kini, R. A., Dec, S. F.[Steven F.] and Sloan, E. D.[E. Dendy];Chem. Eng. Sci. 55, 1981 - 1999;2000;CH4 + C2H6 + H2O in Hydrate sI + Aqueous Liquid + Vapor;274.2;958;0.69
Dataset 481;Evidence of structure II hydrate formation from methane + ethane  mixtures;Subramanian, S., Kini, R. A., Dec, S. F.[Steven F.] and Sloan, E. D.[E. Dendy];Chem. Eng. Sci. 55, 1981 - 1999;2000;CH4 + C2H6 + H2O in Hydrate sI + Aqueous Liquid + Vapor;274.2;972;0.708
