Number of Data;Title;Authors;Source;Year;Compounds;T (K);p (kPa)
Dataset 278;Equilibrium Data and Thermodynamic Modeling of Nitrogen, Oxygen, and Air Clathrate Hydrates;Mohammadi, A. H.[Amir H.], Tohidi, B.[Bahman] and Burgass, R. W.[Rod W.];J. Chem. Eng. Data 48, 612-616;2003;N2 + H2O in Hydrate + Aqueous Liquid + Vapor;274.55;19093.21
Dataset 278;Equilibrium Data and Thermodynamic Modeling of Nitrogen, Oxygen, and Air Clathrate Hydrates;Mohammadi, A. H.[Amir H.], Tohidi, B.[Bahman] and Burgass, R. W.[Rod W.];J. Chem. Eng. Data 48, 612-616;2003;N2 + H2O in Hydrate + Aqueous Liquid + Vapor;277.55;25379.5
Dataset 278;Equilibrium Data and Thermodynamic Modeling of Nitrogen, Oxygen, and Air Clathrate Hydrates;Mohammadi, A. H.[Amir H.], Tohidi, B.[Bahman] and Burgass, R. W.[Rod W.];J. Chem. Eng. Data 48, 612-616;2003;N2 + H2O in Hydrate + Aqueous Liquid + Vapor;283.05;45355
