Number of Data;Title;Authors;Source;Year;Compounds;T (K);p (kPa)
Dataset 572;Experimental determination of hydrate equilibrium conditions for pure gases, binary and ternary mixtures and natural gases ;Nixdorf, J. and Oellrich, L. R.;Fluid Phase Equilib. 139, 325-333;1997;N2 + H2O in Hydrate + Aqueous Liquid + Vapor;273.67;16935
Dataset 572;Experimental determination of hydrate equilibrium conditions for pure gases, binary and ternary mixtures and natural gases ;Nixdorf, J. and Oellrich, L. R.;Fluid Phase Equilib. 139, 325-333;1997;N2 + H2O in Hydrate + Aqueous Liquid + Vapor;274.07;17668
Dataset 572;Experimental determination of hydrate equilibrium conditions for pure gases, binary and ternary mixtures and natural gases ;Nixdorf, J. and Oellrich, L. R.;Fluid Phase Equilib. 139, 325-333;1997;N2 + H2O in Hydrate + Aqueous Liquid + Vapor;275.11;19521
Dataset 572;Experimental determination of hydrate equilibrium conditions for pure gases, binary and ternary mixtures and natural gases ;Nixdorf, J. and Oellrich, L. R.;Fluid Phase Equilib. 139, 325-333;1997;N2 + H2O in Hydrate + Aqueous Liquid + Vapor;275.77;20748
Dataset 572;Experimental determination of hydrate equilibrium conditions for pure gases, binary and ternary mixtures and natural gases ;Nixdorf, J. and Oellrich, L. R.;Fluid Phase Equilib. 139, 325-333;1997;N2 + H2O in Hydrate + Aqueous Liquid + Vapor;277.27;24092
