Number of Data;Title;Authors;Source;Year;Compounds;T (K);p (kPa)
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;279.8;2730
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;279.2;2544
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;279.1;2530
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;278.8;2448
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;278.6;2344
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;278;2165
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;278;2165
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;277.8;2137
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;277.2;1951
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;277.2;1951
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;276.9;1889
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;276.5;1806
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;276.2;1724
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;276.2;1710
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;276;1682
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;275.7;1634
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;275.1;1496
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;275;1510
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;274.4;1386
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;274.1;1351
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;273.9;1317
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;273.5;1241
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;273.4;1234
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;273.1;1200
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;272.5;1110
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;272.2;1089
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;271.9;1048
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;271.8;1048
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;271.7;1041
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;271.2;965
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;270.9;951
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;270.8;924
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;270.2;869
Dataset 224;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;269.2;779
