Number of Data;Title;Authors;Source;Year;Compounds;T (K);p (kPa)
Dataset 223;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate + Nonpolar Liquid + Vapor;278.9;4040
Dataset 223;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate + Nonpolar Liquid + Vapor;281.5;4316
Dataset 223;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate + Nonpolar Liquid + Vapor;283.1;4488
Dataset 223;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate + Nonpolar Liquid + Vapor;283.5;4523
Dataset 223;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate + Nonpolar Liquid + Vapor;284.5;4640
Dataset 223;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate + Nonpolar Liquid + Vapor;256.5;2179
Dataset 223;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate + Nonpolar Liquid + Vapor;258.5;2310
Dataset 223;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate + Nonpolar Liquid + Vapor;260.1;2420
Dataset 223;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate + Nonpolar Liquid + Vapor;262.5;2599
Dataset 223;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate + Nonpolar Liquid + Vapor;264.4;2744
Dataset 223;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate + Nonpolar Liquid + Vapor;266.1;2875
Dataset 223;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate + Nonpolar Liquid + Vapor;268.5;3068
Dataset 223;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate + Nonpolar Liquid + Vapor;270.8;3268
Dataset 223;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate + Nonpolar Liquid + Vapor;273.1;3475
Dataset 223;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate + Nonpolar Liquid + Vapor;275.1;3661
Dataset 223;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate + Nonpolar Liquid + Vapor;277;3847
Dataset 223;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate + Nonpolar Liquid + Vapor;279.1;4061
Dataset 223;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate + Nonpolar Liquid + Vapor;281.4;4302
Dataset 223;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate + Nonpolar Liquid + Vapor;282.8;4454
Dataset 223;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate + Nonpolar Liquid + Vapor;283.7;4557
Dataset 223;PHASE STUDIES OF THE TWO-COMPONENT CARBON DIOXIDE-WATER SYSTEM INVOLVING THE CARBON DIOXIDE HYDRATE;Larson, S. D.;Doctor of Philosophy in Chemistry Thesis, University of Illinois, Urbana, Illinois, USA;1955;CO2 + H2O in Hydrate + Nonpolar Liquid + Vapor;285;4695
