Number of Data;Title;Authors;Source;Year;Compounds;T (K);p (kPa)
Dataset 539;Phase Behaviour and Structural Aspects  of Ternary Clathrate Hydrate Systems : The Role of Additives;Mooijer-van den Heuvel, M. M.;Chemical Engineering Thesis, Delft University of Technology;2004;C2H6 + C3H8 + H2O in Hydrate sII + Aqueous Liquid + Nonpolar Liquid + Vapor;277.59;1.13
Dataset 539;Phase Behaviour and Structural Aspects  of Ternary Clathrate Hydrate Systems : The Role of Additives;Mooijer-van den Heuvel, M. M.;Chemical Engineering Thesis, Delft University of Technology;2004;C2H6 + C3H8 + H2O in Hydrate sII + Aqueous Liquid + Nonpolar Liquid + Vapor;277.78;1.09
Dataset 539;Phase Behaviour and Structural Aspects  of Ternary Clathrate Hydrate Systems : The Role of Additives;Mooijer-van den Heuvel, M. M.;Chemical Engineering Thesis, Delft University of Technology;2004;C2H6 + C3H8 + H2O in Hydrate sII + Aqueous Liquid + Nonpolar Liquid + Vapor;277.8;1.17
Dataset 539;Phase Behaviour and Structural Aspects  of Ternary Clathrate Hydrate Systems : The Role of Additives;Mooijer-van den Heuvel, M. M.;Chemical Engineering Thesis, Delft University of Technology;2004;C2H6 + C3H8 + H2O in Hydrate sII + Aqueous Liquid + Nonpolar Liquid + Vapor;277.86;1
