Number of Data;Title;Authors;Source;Year;Compounds;T (K);p (kPa)
Dataset 540;Phase Behaviour and Structural Aspects  of Ternary Clathrate Hydrate Systems : The Role of Additives;Mooijer-van den Heuvel, M. M.;Chemical Engineering Thesis, Delft University of Technology;2004;C2H6 + C3H8 + H2O in Hydrate sII + Aqueous Liquid + Nonpolar Liquid + Vapor;277.91;1.15
Dataset 540;Phase Behaviour and Structural Aspects  of Ternary Clathrate Hydrate Systems : The Role of Additives;Mooijer-van den Heuvel, M. M.;Chemical Engineering Thesis, Delft University of Technology;2004;C2H6 + C3H8 + H2O in Hydrate sII + Aqueous Liquid + Nonpolar Liquid + Vapor;277.93;1.15
Dataset 540;Phase Behaviour and Structural Aspects  of Ternary Clathrate Hydrate Systems : The Role of Additives;Mooijer-van den Heuvel, M. M.;Chemical Engineering Thesis, Delft University of Technology;2004;C2H6 + C3H8 + H2O in Hydrate sII + Aqueous Liquid + Nonpolar Liquid + Vapor;277.98;1.01
Dataset 540;Phase Behaviour and Structural Aspects  of Ternary Clathrate Hydrate Systems : The Role of Additives;Mooijer-van den Heuvel, M. M.;Chemical Engineering Thesis, Delft University of Technology;2004;C2H6 + C3H8 + H2O in Hydrate sII + Aqueous Liquid + Nonpolar Liquid + Vapor;278.05;1.05
Dataset 540;Phase Behaviour and Structural Aspects  of Ternary Clathrate Hydrate Systems : The Role of Additives;Mooijer-van den Heuvel, M. M.;Chemical Engineering Thesis, Delft University of Technology;2004;C2H6 + C3H8 + H2O in Hydrate sII + Aqueous Liquid + Nonpolar Liquid + Vapor;278.06;0.95
Dataset 540;Phase Behaviour and Structural Aspects  of Ternary Clathrate Hydrate Systems : The Role of Additives;Mooijer-van den Heuvel, M. M.;Chemical Engineering Thesis, Delft University of Technology;2004;C2H6 + C3H8 + H2O in Hydrate sII + Aqueous Liquid + Nonpolar Liquid + Vapor;278.06;1.01
Dataset 540;Phase Behaviour and Structural Aspects  of Ternary Clathrate Hydrate Systems : The Role of Additives;Mooijer-van den Heuvel, M. M.;Chemical Engineering Thesis, Delft University of Technology;2004;C2H6 + C3H8 + H2O in Hydrate sII + Aqueous Liquid + Nonpolar Liquid + Vapor;278.14;0.96
Dataset 540;Phase Behaviour and Structural Aspects  of Ternary Clathrate Hydrate Systems : The Role of Additives;Mooijer-van den Heuvel, M. M.;Chemical Engineering Thesis, Delft University of Technology;2004;C2H6 + C3H8 + H2O in Hydrate sII + Aqueous Liquid + Nonpolar Liquid + Vapor;278.19;0.96
Dataset 540;Phase Behaviour and Structural Aspects  of Ternary Clathrate Hydrate Systems : The Role of Additives;Mooijer-van den Heuvel, M. M.;Chemical Engineering Thesis, Delft University of Technology;2004;C2H6 + C3H8 + H2O in Hydrate sII + Aqueous Liquid + Nonpolar Liquid + Vapor;278.21;0.91
