Number of Data;Title;Authors;Source;Year;Compounds;T (K);p (kPa);xCO2
Dataset 338;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;CH4 + CO2 + H2O in Hydrate + Aqueous Liquid + Nonpolar Liquid + Vapor;283.32;4412;1
Dataset 338;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;CH4 + CO2 + H2O in Hydrate + Aqueous Liquid + Nonpolar Liquid + Vapor;283.86;4930;0.9404
Dataset 338;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;CH4 + CO2 + H2O in Hydrate + Aqueous Liquid + Nonpolar Liquid + Vapor;284.39;5500;0.8913
Dataset 338;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;CH4 + CO2 + H2O in Hydrate + Aqueous Liquid + Nonpolar Liquid + Vapor;285.03;6220;0.8356
Dataset 338;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;CH4 + CO2 + H2O in Hydrate + Aqueous Liquid + Nonpolar Liquid + Vapor;285.76;7251;0.7974
