Number of Data;Title;Authors;Source;Year;Compounds;T (K);p (kPa);xCO2
Dataset 971;Hydrate Phase Equilibria of the Carbon Dioxide, Methane, and  Water System;Seo, Y.-T., Lee, H.[Huen] and Yoon, J.-H.[Ji-Ho];J. Chem. Eng. Data 46, 381-384;2001;CH4 + CO2 + H2O in Hydrate + Aqueous Liquid + Nonpolar Liquid + Vapor;285.56;6720;0.825
Dataset 971;Hydrate Phase Equilibria of the Carbon Dioxide, Methane, and  Water System;Seo, Y.-T., Lee, H.[Huen] and Yoon, J.-H.[Ji-Ho];J. Chem. Eng. Data 46, 381-384;2001;CH4 + CO2 + H2O in Hydrate + Aqueous Liquid + Nonpolar Liquid + Vapor;284.56;5560;0.8993
Dataset 971;Hydrate Phase Equilibria of the Carbon Dioxide, Methane, and  Water System;Seo, Y.-T., Lee, H.[Huen] and Yoon, J.-H.[Ji-Ho];J. Chem. Eng. Data 46, 381-384;2001;CH4 + CO2 + H2O in Hydrate + Aqueous Liquid + Nonpolar Liquid + Vapor;283.86;4930;0.9483
Dataset 971;Hydrate Phase Equilibria of the Carbon Dioxide, Methane, and  Water System;Seo, Y.-T., Lee, H.[Huen] and Yoon, J.-H.[Ji-Ho];J. Chem. Eng. Data 46, 381-384;2001;CH4 + CO2 + H2O in Hydrate + Aqueous Liquid + Nonpolar Liquid + Vapor;283.32;4530;1
