Number of Data;Title;Authors;Source;Year;Compounds;T (K);p (kPa)
Dataset 417;EFFECT OF ANTIFREEZE AGENTS ON THE FORMATION OF HYDROGEN SULPHIDE HYDRATE;Bond, D. and Russell, N. B.;Petroleum Technology No. November, 192-198;1948;H2S + H2O in Hydrate + Aqueous Liquid + Vapor;283.2;310
Dataset 417;EFFECT OF ANTIFREEZE AGENTS ON THE FORMATION OF HYDROGEN SULPHIDE HYDRATE;Bond, D. and Russell, N. B.;Petroleum Technology No. November, 192-198;1948;H2S + H2O in Hydrate + Aqueous Liquid + Vapor;291.2;710
Dataset 417;EFFECT OF ANTIFREEZE AGENTS ON THE FORMATION OF HYDROGEN SULPHIDE HYDRATE;Bond, D. and Russell, N. B.;Petroleum Technology No. November, 192-198;1948;H2S + H2O in Hydrate + Aqueous Liquid + Vapor;299.7;1496
Dataset 417;EFFECT OF ANTIFREEZE AGENTS ON THE FORMATION OF HYDROGEN SULPHIDE HYDRATE;Bond, D. and Russell, N. B.;Petroleum Technology No. November, 192-198;1948;H2S + H2O in Hydrate + Aqueous Liquid + Vapor;302.7;2241
