Number of Data;Title;Authors;Source;Year;Compounds;T (K);p (kPa)
Dataset 1052;Solid Gas Hydrates;Von Stackelberg, M.;Die Naturwissenschaften 36(12), 359-362;1949;H2S + H2O in Hydrate + Aqueous Liquid + Vapor;273.5;101
Dataset 1052;Solid Gas Hydrates;Von Stackelberg, M.;Die Naturwissenschaften 36(12), 359-362;1949;H2S + H2O in Hydrate + Aqueous Liquid + Vapor;273.2;97.5
