Number of Data;Title;Authors;Source;Year;Compounds;T (K);p (kPa)
Dataset 370;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;CH4 + H2O in Hydrate + Aqueous Liquid + Vapor;274.6;3020
Dataset 371;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;CH4 + H2O in Hydrate + Aqueous Liquid + Vapor;278.59;4385
Dataset 372;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;CH4 + H2O in Hydrate + Aqueous Liquid + Vapor;285.39;9191
Dataset 373;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;CH4 + H2O in Hydrate + Aqueous Liquid + Vapor;288.45;13045
Dataset 374;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;CH4 + H2O in Hydrate + Aqueous Liquid + Vapor;291.16;18554
