Number of Data;Title;Authors;Source;Year;Compounds;T (K);p (kPa)
Dataset 56;Phase Equilibrium Studies on Gas Hydrates  Formed from Various Guest Molecules and Powder Ice;Hachikubo, A.[Akihiro], Miyamoto, A.[Atsushi], Hyakutake, K.[Kinji], Abe, K. and Shoji, H.;The Fourth International Conference on Gas Hydrates, Yokohama, Japan, 19-23, pp 357-360;2002;CH4 + H2O in Hydrate sI + Ice + Vapor;268.4;2324
Dataset 56;Phase Equilibrium Studies on Gas Hydrates  Formed from Various Guest Molecules and Powder Ice;Hachikubo, A.[Akihiro], Miyamoto, A.[Atsushi], Hyakutake, K.[Kinji], Abe, K. and Shoji, H.;The Fourth International Conference on Gas Hydrates, Yokohama, Japan, 19-23, pp 357-360;2002;CH4 + H2O in Hydrate sI + Ice + Vapor;271.28;2527
