Number of Data;Title;Authors;Source;Year;Compounds;T (K);p (kPa)
Dataset 25;Decomposition of methane hydrates up to 15 kbar;Dyadin, Y. A.[Yu. A.], Aladko, E. Y. and Larionov, E. G.[Eduard G.];Mendeleev Commun., 34-35;1997;CH4 + H2O in Hydrate sI + Aqueous Liquid + Vapor;330.45;1525000
Dataset 25;Decomposition of methane hydrates up to 15 kbar;Dyadin, Y. A.[Yu. A.], Aladko, E. Y. and Larionov, E. G.[Eduard G.];Mendeleev Commun., 34-35;1997;CH4 + H2O in Hydrate sI + Aqueous Liquid + Vapor;320.45;620000
