Number of Data;Title;Authors;Source;Year;Compounds;T (K);p (kPa)
Dataset 103;Studies on the Prevention of Gas Hydrates Formation in Pipelines using Potassium Formate as a Thermodynamic Inhibitor;Fadness, F. H., Jakobsen, T., Bylov, M., Holst, A. and Downs, J. D.;SPE European Petroleum Conference, The Hague, The Netherlands, 20-22 October 1998;1998;CH4 + H2O in Hydrate + Aqueous Liquid + Vapor;285.45;10000
Dataset 103;Studies on the Prevention of Gas Hydrates Formation in Pipelines using Potassium Formate as a Thermodynamic Inhibitor;Fadness, F. H., Jakobsen, T., Bylov, M., Holst, A. and Downs, J. D.;SPE European Petroleum Conference, The Hague, The Netherlands, 20-22 October 1998;1998;CH4 + H2O in Hydrate + Aqueous Liquid + Vapor;285.75;10000
